frame,pitch,roll,delta_pitch,delta_roll
1494,-155.24452732315356,10.383758313945021,0.759,1.54
1495,-154.40245462535444,10.896514644327016,0.842,0.513
1496,-158.18125759866584,9.77213670447249,3.779,1.124
1497,-156.74657616916394,10.149085434006727,1.435,0.377
1498,-160.01267890732598,9.685457675328339,3.266,0.464
1499,-160.79331108990095,9.537482918362528,0.781,0.148
1500,-160.8838970894057,10.149643473839838,0.091,0.612
1501,-154.6261350700749,10.92442905325601,6.258,0.775
1502,-153.69191083482806,9.647546384422693,0.934,1.277
1503,-159.01151592580405,6.493518050164249,5.32,3.154
1504,-176.5815987839792,-166.12851227285856,17.57,172.622
1505,-154.2701220564505,8.65091791338364,22.311,174.779
1506,-154.59292597199394,9.472319639481,0.323,0.821
1507,-158.12151410099585,17.20611320815746,3.529,7.734
1508,-158.05519818289758,17.406746464130343,0.066,0.201
1509,-158.81430105500843,16.219702048941585,0.759,1.187
1510,-159.69277951592483,17.372884019389858,0.878,1.153
1511,-157.08669897999005,16.44350160399886,2.606,0.929
1512,-151.74478184410455,9.61725573974573,5.342,6.826
1513,-150.90898310550173,9.515919913189158,0.836,0.101
1514,-151.68802206193132,9.847562376847863,0.779,0.332
1515,-150.59099530529897,9.74078460852513,1.097,0.107
1516,-150.03891951667416,9.900277777604796,0.552,0.159
1517,-148.9595030590803,10.519646969015795,1.079,0.619
1518,-148.5084953083791,11.060389000049694,0.451,0.541
1519,-147.22960879082214,11.457556218374666,1.279,0.397
1520,-148.7713964054958,11.302899913014844,1.542,0.155
1521,-150.44159029657976,10.558932077293688,1.67,0.744
1522,-150.49080939043967,12.40582814579734,0.049,1.847
1523,-157.56750510688008,15.537621524858668,7.077,3.132
1524,-157.75765489672415,17.479780466743307,0.19,1.942
1525,-156.58164506083986,16.461882598509238,1.176,1.018
1526,-155.59614396082486,16.376745393902045,0.986,0.085
1527,-157.33344200330657,16.311820694563824,1.737,0.065
1528,-155.5043316048383,13.185641753554533,1.829,3.126
1529,-155.4326769017304,13.954908606040352,0.072,0.769
1530,-157.98081028947684,15.678908959913745,2.548,1.724
1531,-157.47194302827145,14.676965865023,0.509,1.002
1532,-156.96112286970157,13.526144847617392,0.511,1.151
1533,-156.4053919972048,13.732735480194444,0.556,0.207
1534,-157.1723523080193,15.310313596783036,0.767,1.578
1535,-155.06804780555314,16.370426190602174,2.104,1.06
1536,-157.79705426386818,16.497681999473194,2.729,0.127
1537,-157.036780660828,16.593367962804265,0.76,0.096
1538,-156.93783486500527,15.83100800015212,0.099,0.762
1539,-157.0618145154966,16.547833002295846,0.124,0.717
1540,-157.05193487263017,15.985722623252622,0.01,0.562
1541,-156.30191218988833,16.648354776269127,0.75,0.663
1542,-151.12430772848398,12.829828316881141,5.178,3.819
1543,-151.2489474992434,12.593970807655703,0.125,0.236
1544,-150.7762114965971,12.595902957011004,0.473,0.002
1545,-152.21733271596273,11.564014462591329,1.441,1.032
1546,-151.34066263799193,13.291964801903971,0.877,1.728
1547,-149.97330772485955,13.612794115292845,1.367,0.321
1548,-151.42851537660886,14.763274656518297,1.455,1.15
1549,-152.8642180872341,14.216754763403113,1.436,0.547
1550,-151.5759063122883,13.961840337653019,1.288,0.255
1551,-152.13859043115608,15.273010248419038,0.563,1.311
1552,-151.66134468871667,13.191600478659483,0.477,2.081
1553,-153.39445979688605,14.042513177426796,1.733,0.851
1554,-151.2349797724261,15.091365642183458,2.159,1.049
1555,-150.24185518888288,12.679981458206022,0.993,2.411
1556,-152.25591537533748,12.411117857737892,2.014,0.269
1557,-151.4605624730774,12.864187148865364,0.795,0.453
1558,-152.09137611431626,11.790765924192387,0.631,1.073
1559,-153.3090174639083,15.04813467036946,1.218,3.257
1560,-152.80863140423537,13.328582404235382,0.5,1.72
1561,-151.48981832174525,14.007603824937064,1.319,0.679
1562,-151.15133094004946,15.054158254703284,0.338,1.047
1563,-155.8735151229141,16.51295437112795,4.722,1.459
1564,-157.11847405529156,16.36031298266314,1.245,0.153
1565,-157.4651413323349,16.572384132960025,0.347,0.212
1566,-152.80978468358379,13.156036024823019,4.655,3.416
1567,-152.13412848345467,12.655148215760155,0.676,0.501
1568,-153.9731525290525,14.538893496928157,1.839,1.884
1569,-152.58166794984717,15.311168369888174,1.391,0.772
1570,-152.11177831040007,15.159344810656126,0.47,0.152
1571,-154.33965810624088,16.496405037397118,2.228,1.337
1572,-154.17065907263589,17.29181188050656,0.169,0.795
1573,-154.15463338435075,16.21910242320625,0.016,1.073
1574,-154.37696243489674,15.798977894101801,0.222,0.42
1575,-153.19582570648987,15.513866280970852,1.181,0.285
1576,-154.29354716092055,15.140173433203566,1.098,0.374
1577,-151.94896256138145,14.35885785656686,2.345,0.781
1578,-152.991734698341,15.558344113368499,1.043,1.199
1579,-152.9361626876349,14.524814247881226,0.056,1.034
1580,-152.7951069544214,13.08079794189049,0.141,1.444
1581,-151.4026887513428,13.659655418414987,1.392,0.579
1582,-149.95598466068589,14.06961303896352,1.447,0.41
1583,-152.0174293105758,13.879711217220164,2.061,0.19
1584,-153.7072322670981,12.328315338037555,1.69,1.551
1585,-155.2679490030775,12.345564070614051,1.561,0.017
1586,-158.73941570054873,10.269025879620253,3.471,2.077
1587,-154.3424242173315,9.648682741269482,4.397,0.62
1588,-153.93543105494862,9.222680218046433,0.407,0.426
1589,-153.7894964560313,10.049232012620573,0.146,0.827
1590,-154.81485881978682,9.215407473749973,1.025,0.834
1591,-156.46886097339245,7.854625546972002,1.654,1.361
1592,-156.27436995589213,7.149174318051428,0.194,0.705
1593,-154.16054612024317,7.762246713181189,2.114,0.613
1594,-154.7182081897773,7.5609349269385335,0.558,0.201
1595,-154.37445755917287,7.201045354278735,0.344,0.36
1596,-155.2811843648338,7.613887184104742,0.907,0.413
1597,-156.10412678569844,6.92645852502395,0.823,0.687
1598,-154.1678405991647,6.806743926331185,1.936,0.12
1599,-155.56613744886596,6.621559309597236,1.398,0.185
1600,-155.26940736973063,6.549072381121884,0.297,0.072
1601,-155.50328464915498,6.019474181428841,0.234,0.53
1602,-156.6638994291492,5.632638599638058,1.161,0.387
1603,-154.18419706097464,6.552457708466066,2.48,0.92
1604,-156.02513237944697,5.487710415700228,1.841,1.065
1605,-156.57477384423106,5.046382868237228,0.55,0.441
1606,-155.6661248980339,5.037646254956613,0.909,0.009
1607,-155.3002916072469,5.376061947477122,0.366,0.338
1608,-156.6071021674625,4.734584333711207,1.307,0.641
1609,-156.41002146231966,5.057322035009137,0.197,0.323
1610,-156.18287556353488,5.965432129652621,0.227,0.908
1611,-156.239786834184,4.9538083915794955,0.057,1.012
1612,-158.09229599502834,6.018296001238442,1.853,1.064
1613,-155.49687901477938,6.718821832045492,2.595,0.701
1614,-155.30841822050704,6.557537740645123,0.188,0.161
1615,-154.0615658748761,7.8046869661725164,1.247,1.247
1616,-154.72478057886488,9.619316608774012,0.663,1.815
1617,-154.62519118191267,9.714125317729424,0.1,0.095
1618,-153.95561786501963,10.53869071921247,0.67,0.825
1619,-153.46731013375697,9.819332407342328,0.488,0.719
1620,-152.82213239183037,10.245514649507106,0.645,0.426
1621,-155.0513755522806,10.539592796375715,2.229,0.294
1622,-154.4287410309676,11.466332005795849,0.623,0.927
1623,-153.6260435767729,11.283691879994922,0.803,0.183
1624,-152.86347589129966,11.498279277770859,0.763,0.215
1625,-153.14526854079477,10.997648255907245,0.282,0.501
1626,-152.80148503118753,11.900346090123303,0.344,0.903
1627,-153.87254413757452,11.694374769728501,1.071,0.206
1628,-154.70514726313786,13.137653872982849,0.833,1.443
1629,-155.25393548825352,12.9266203923032,0.549,0.211
1630,-151.61243759692437,12.810664050440046,3.641,0.116
1631,-154.02322210830604,12.33615262451618,2.411,0.475
1632,-154.82337781304338,13.689705883423516,0.8,1.354
1633,-154.8185846906699,13.418511916912669,0.005,0.271
1634,-154.75521379079,14.128651405655146,0.063,0.71
1635,-154.76308755794165,13.319514780751602,0.008,0.809
1636,-154.22990831607362,13.72310907439217,0.533,0.404
1637,-154.88507803024336,12.626343884014775,0.655,1.097
1638,-154.66951982871737,13.888803537263561,0.216,1.262
1639,-154.22315272755037,13.576835380114975,0.446,0.312
1640,-153.6613723596642,13.641778385936766,0.562,0.065
1641,-153.56646374217064,14.611838485146558,0.095,0.97
1642,-154.0853391009671,14.259590413297317,0.519,0.352
1643,-154.17952752639962,15.09543839109824,0.094,0.836
1644,-156.3080359474644,13.644821990642463,2.129,1.451
1645,-154.19273837334558,12.297666747460475,2.115,1.347
1646,-154.7056436577374,13.858731803416456,0.513,1.561
1647,-153.6838103142861,14.081321270348516,1.022,0.223
1648,-154.34427419751617,13.980144443162287,0.66,0.101
1649,-154.08909228979817,10.562648673464011,0.255,3.417
1650,-153.9472132574667,11.344367976066353,0.142,0.782
1651,-154.51329413351013,10.426209958908533,0.566,0.918
1652,-156.18851784150684,9.068633504041806,1.675,1.358
1653,-155.133191762727,8.997406618700968,1.055,0.071
1654,-157.0591858430504,9.102208476340925,1.926,0.105
1655,-156.06700424286106,9.459076834395349,0.992,0.357
1656,-156.7633327236188,8.49878688061651,0.696,0.96
1657,-156.42735051737216,8.634385403399245,0.336,0.136
1658,-158.0659014949096,9.291915924698017,1.639,0.658
1659,-157.40817214555673,11.384463885238988,0.658,2.093
1660,-156.14105628198746,9.06512130869876,1.267,2.319
1661,-156.3138029483547,11.381972872085129,0.173,2.317
1662,-156.16700173329227,11.304985743289338,0.147,0.077
1663,-160.83303327940507,15.20381153214287,4.666,3.899
1664,-157.62659712194326,15.100523518656187,3.206,0.103
1665,-158.47895737195637,15.175416570456006,0.852,0.075
1666,-156.59530786300002,16.07731270483731,1.884,0.902
1667,-156.24334513867043,15.52256121069765,0.352,0.555
1668,-153.57947674123426,11.72519334544773,2.664,3.797
1669,-153.21156422227006,11.837043610483711,0.368,0.112
1670,-152.75577156155236,12.2969466891018,0.456,0.46
1671,-153.38495756338264,13.557882013341347,0.629,1.261
1672,-153.96480007505778,13.511662009829331,0.58,0.046
1673,-152.5263053468496,12.353110248738789,1.438,1.159
1674,-152.14432731280735,12.675815310815581,0.382,0.323
1675,-154.36053653752313,13.573014308342302,2.216,0.897
1676,-155.43934212578043,14.938632337880234,1.079,1.366
1677,-152.55153983310123,14.228689150741712,2.888,0.71
1678,-154.65418979707403,15.009256243367982,2.103,0.781
1679,-155.0999376703386,15.119323571046719,0.446,0.11
1680,-155.4318388619557,15.091902390695184,0.332,0.027
1681,-156.33675722523324,14.37125209836885,0.905,0.721
1682,-153.75151269296833,15.30984723834406,2.585,0.939
1683,-154.54229506771318,15.199855749745204,0.791,0.11
1684,-158.65423235552998,15.416699113758103,4.112,0.217
1685,-155.10391245708385,15.814884877225305,3.55,0.398
1686,-154.1268088182813,15.218462963137698,0.977,0.596
1687,-154.12253303200265,16.11256258132817,0.004,0.894
1688,-154.00804255153898,13.496382674194269,0.114,2.616
1689,-156.46918817986645,15.5379382393898,2.461,2.042
1690,-156.08721805554705,13.953565142158576,0.382,1.584
1691,-156.38263952305928,14.36101202586668,0.295,0.407
1692,-156.64683734586177,14.938711304709534,0.264,0.578
1693,-156.96049298279996,13.878411554228736,0.314,1.06
1694,-155.74976399118233,15.930955484643704,1.211,2.053
1695,-155.94673031755445,15.064441491171783,0.197,0.867
1696,-157.05196727750473,16.17650868620452,1.105,1.112
1697,-155.14175242836913,15.997360258653094,1.91,0.179
1698,-158.93889677098534,15.302410522617956,3.797,0.695
1699,-158.70422686531583,17.079399162707134,0.235,1.777
1700,-158.6461487782548,15.206055128692071,0.058,1.873
1701,-158.80016968241296,14.76000742736242,0.154,0.446
1702,-155.2088030040073,15.257326110357774,3.591,0.497
1703,-155.61075395632773,15.571998543579916,0.402,0.315
1704,-155.79273056227854,16.331447496387945,0.182,0.759
1705,-150.88089495063898,14.20599919311281,4.912,2.125
1706,-149.98738068319832,13.693311998021448,0.894,0.513
1707,-149.5385592002493,14.164280300143885,0.449,0.471
1708,-147.82280865281126,13.84116530775331,1.716,0.323
1709,-149.39393953793964,14.875858458263398,1.571,1.035
1710,-145.8553357866479,13.196676113323084,3.539,1.679
1711,-145.63861379321486,12.97707700487124,0.217,0.22
1712,-146.9528158665727,13.756638357838105,1.314,0.78
1713,-144.0183030401751,13.797065029861033,2.935,0.04
1714,-148.2739020740094,14.273053164535511,4.256,0.476
1715,-147.48945424571426,14.599679766893779,0.784,0.327
1716,-146.62816352241933,14.44551493728193,0.861,0.154
1717,-147.09974031331237,14.121658508537491,0.472,0.324
1718,-146.62917572401264,14.556721775898009,0.471,0.435
1719,-145.49414290505817,14.751620081441294,1.135,0.195
1720,-146.33712392376586,14.922497866790488,0.843,0.171
1721,-146.33712392376586,14.922497866790488,0.0,0.0
1722,-145.70259897512108,13.66588182547205,0.635,1.257
1723,-147.16082788353395,14.4139188954382,1.458,0.748
1724,-145.62789394034587,14.34525861581253,1.533,0.069
1725,-146.5823207203705,14.336407942555407,0.954,0.009
1726,-146.93937443571795,13.720389467599636,0.357,0.616
1727,-147.89810109856833,16.477239397982636,0.959,2.757
1728,-146.5144572239789,15.146810834980258,1.384,1.33
1729,-146.40854137836075,16.563714751911274,0.106,1.417
1730,-147.2470286879041,17.12971990580152,0.838,0.566
1731,-148.58876349579288,15.80088189380712,1.342,1.329
1732,-148.6237331152856,16.473407488433313,0.035,0.673
1733,-149.12725644302768,16.814562732619894,0.504,0.341
1734,-148.14925604539172,15.423848399562207,0.978,1.391
1735,-149.20951232190316,15.747147084048589,1.06,0.323
1736,-151.1782098716672,17.97981755537595,1.969,2.233
1737,-151.77823965263872,18.082441356975927,0.6,0.103
1738,-150.08198722372327,16.08829647036815,1.696,1.994
1739,-150.48587848458038,17.018181902779116,0.404,0.93
1740,-150.30618655178392,17.140852240366534,0.18,0.123
1741,-151.1034014729374,16.961478852073547,0.797,0.179
1742,-149.64718625324377,16.947858274274555,1.456,0.014
1743,-149.84188465665406,17.0923752036002,0.195,0.145
1744,-151.56678141059763,18.589823507731065,1.725,1.497
1745,-151.0410930498665,19.028116943273723,0.526,0.438
1746,-150.74713160911776,17.56576843720453,0.294,1.462
1747,-150.1765599414685,18.18403872179952,0.571,0.618
1748,-150.00229013836093,16.464412023670178,0.174,1.72
1749,-148.85959106284457,16.612967544523308,1.143,0.149
1750,-149.61562249039363,14.484896843491217,0.756,2.128
1751,-148.672404436463,14.997513769376068,0.943,0.513
1752,-145.52858079681178,13.105446116913162,3.144,1.892
1753,-147.6585746563525,13.055878231563081,2.13,0.05
1754,-159.3259180052586,-174.48402475417282,11.667,187.54
1773,-161.64388975141628,176.02750238068776,2.318,350.512
1774,-162.7324307849773,177.6958356259114,1.089,1.668
1775,-163.06610550276957,177.5899667651908,0.334,0.106
1776,-160.32743868159167,-179.99989981130128,2.739,357.59
1777,-162.32296252031432,179.7014960784113,1.996,359.701
1778,-145.4845385390717,9.819559195237268,16.838,169.882
1779,-146.8087242818098,9.863063520930748,1.324,0.044
1780,-148.25989603168316,10.997394212146155,1.451,1.134
1781,-149.015874907608,11.816316985565885,0.756,0.819
1782,-150.17622199535225,12.944327297539854,1.16,1.128
1783,-148.93822605448105,13.582158551815883,1.238,0.638
1784,-149.2366006911152,15.65579220800218,0.298,2.074
1785,-149.2091611444917,17.449812367555424,0.027,1.794
1786,-150.72062955884195,18.496659538518664,1.511,1.047
1787,-152.1169475014773,18.877619917112167,1.396,0.381
1788,-151.5795141786618,19.975444285940707,0.537,1.098
1789,-151.96571265057892,19.32912192691639,0.386,0.646
1790,-151.03631917147348,19.648563288262082,0.929,0.319
1791,-151.54107219988654,19.82912990667647,0.505,0.181
1792,-150.71897063506583,20.000833798407264,0.822,0.172
1793,-150.56137873118317,20.990852017306892,0.158,0.99
1794,-150.66264652880218,20.236486704592743,0.101,0.754
1795,-150.0233676085845,20.195091144965907,0.639,0.041
1796,-150.19037943895,19.519185994364484,0.167,0.676
1797,-151.3009132078011,18.89780871081697,1.111,0.621
1798,-151.8841138803185,19.8695229496235,0.583,0.972
1799,-150.33566283172019,20.54778045162861,1.548,0.678
1800,-150.8762285751229,20.129990161619578,0.541,0.418
1801,-149.66034279811845,20.34224800682236,1.216,0.212
1802,-150.58189871751014,20.06162006481085,0.922,0.281
1803,-150.77760990286475,19.533375814545185,0.196,0.528
1804,-149.6701897114658,20.27158926865964,1.107,0.738
1805,-149.32819336197093,20.150692765226708,0.342,0.121
1806,-150.833299748698,19.313673990104153,1.505,0.837
1807,-150.6201005670251,20.158744565256537,0.213,0.845
1808,-149.54319833924922,19.24638657816769,1.077,0.912
1809,-150.24646880367038,19.364867942198718,0.703,0.118
1810,-148.6852087061317,18.47489954634146,1.561,0.89
1811,-148.61817793826216,18.690402728232318,0.067,0.216
1812,-147.9765724873826,18.891831993094133,0.642,0.201
1813,-150.05912006185827,17.289072854573963,2.083,1.603
1814,-148.65654715671377,16.94212876462717,1.403,0.347
1815,-148.07690905837956,18.116670267221693,0.58,1.175
1816,-146.90364779104362,18.25735825407489,1.173,0.141
1817,-147.78306962400876,18.47307691664119,0.879,0.216
1818,-148.65654715671377,16.94212876462717,0.873,1.531
1819,-150.13987907881915,18.250700492358785,1.483,1.309
1820,-149.4652848563851,17.220020128023368,0.675,1.031
1821,-149.0147566069158,17.75793595572957,0.451,0.538
1822,-148.83657112225396,16.654454227372725,0.178,1.103
1823,-149.77345748394052,17.257182469315865,0.937,0.603
1824,-150.41275974310102,16.45730057301721,0.639,0.8
1825,-149.30069720376173,16.26326379364483,1.112,0.194
1826,-149.2935107915911,16.473054078762345,0.007,0.21
1827,-148.2343006085153,17.601299301039166,1.059,1.128
1828,-148.63547831730787,17.466910747644707,0.401,0.134
1829,-147.7665638218164,17.57104656363363,0.869,0.104
1830,-147.32153692813256,16.997367539301923,0.445,0.574
1831,-148.49841617854258,16.903967399478052,1.177,0.093
1832,-148.65088337208056,16.114372648362053,0.152,0.79
1833,-148.41366218155878,17.697505578170873,0.237,1.583
1834,-147.87595991609427,16.436457950913137,0.538,1.261
1835,-149.5282808428188,18.38890204566253,1.652,1.952
1836,-150.97759586785764,16.870520269965063,1.449,1.518
1837,-151.31992733757653,17.623484194437204,0.342,0.753
1838,-150.38060210727133,17.02758554155204,0.939,0.596
1839,-150.7255502862939,17.609945397092453,0.345,0.582
1840,-150.38060210727133,17.02758554155204,0.345,0.582
1841,-150.7547087709356,16.988570920424067,0.374,0.039
1842,-149.40058765565897,17.91123041779435,1.354,0.923
1843,-151.69581222558693,18.41511649733203,2.295,0.504
1844,-151.7524527026681,17.309050318126967,0.057,1.106
1845,-150.1403429802045,17.494784791942642,1.612,0.186
1846,-150.80900603704143,17.607682249528036,0.669,0.113
1847,-151.1536890031291,17.680780107655966,0.345,0.073
1848,-150.75910799176626,17.073146840870034,0.395,0.608
1849,-149.23327614102993,16.72111650527318,1.526,0.352
1850,-149.44454953530092,17.940740544356178,0.211,1.22
1851,-149.1763696814131,17.242184998187824,0.268,0.699
1852,-149.44454953530092,17.940740544356178,0.268,0.699
1853,-149.6591834966221,17.324217583810736,0.215,0.617
1854,-150.91081000640392,17.425408345634875,1.252,0.101
1855,-150.48009573527324,17.62344570989211,0.431,0.198
1856,-151.07850207680184,17.123030380998852,0.598,0.5
1857,-150.65240011344036,17.682184830472803,0.426,0.559
1858,-150.73364526896145,17.06355266173824,0.081,0.619
1859,-150.67552319309434,18.69798382779418,0.058,1.634
1860,-153.0425170135555,17.154391583287275,2.367,1.544
1861,-155.7331929854794,16.646271795710856,2.691,0.508
1862,-156.12883923318194,15.506982328993974,0.396,1.139
1863,-158.90202027178393,13.690731823721203,2.773,1.816
1864,-174.25768088221437,-173.9425115932063,15.356,187.633
1865,-159.51900682323588,8.979698041235192,14.739,182.922
1866,-159.0013793741714,6.940249164710442,0.518,2.039
1867,-158.55984000705595,5.916938232948022,0.442,1.023
1868,-159.541224088334,4.682567387899396,0.981,1.234
1869,-159.11941724766993,4.299446023025058,0.422,0.383
1870,-158.8864820681069,5.683930724015716,0.233,1.384
1871,-159.70981861041275,5.7067401597197875,0.823,0.023
1872,-157.8434242674671,6.6514609157979,1.866,0.945
1873,-158.597205339492,6.372863359386376,0.754,0.279
1874,-158.49238276047058,6.965696853657493,0.105,0.593
1875,-157.89185888023664,6.240008109192376,0.601,0.726
1876,-158.96051674546865,6.696560572908335,1.069,0.457
1877,-158.72047939492109,7.279280079442753,0.24,0.583
1878,-158.98213645291648,6.977751465438252,0.262,0.302
1879,-159.19327851666134,7.143102808352886,0.211,0.165
1880,-158.62877481359925,6.920407784937446,0.565,0.223
1881,-158.00907460678079,7.440536695415857,0.62,0.52
1882,-158.59645171904663,7.603923643775555,0.587,0.163
1883,-159.1220070700474,6.793185642070988,0.526,0.811
1884,-156.5267407303681,7.971203532206324,2.595,1.178
1885,-157.9730316635349,8.077552952868368,1.446,0.106
1886,-159.011751965675,7.97285208161494,1.039,0.105
1887,-157.50775348850593,8.763947994675085,1.504,0.791
1888,-157.59898189261605,8.492768029201626,0.091,0.271
1889,-158.4569356551495,7.710253214249833,0.858,0.783
1890,-157.0614896561159,8.46891670042078,1.395,0.759
1891,-156.23174819475878,8.308891832480938,0.83,0.16
1892,-156.23174819475878,8.308891832480938,0.0,0.0
1893,-155.4297448842411,8.707185993991237,0.802,0.398
1894,-155.17350480647715,7.853722628289199,0.256,0.853
1895,-153.93273705345172,7.4129984893155445,1.241,0.441
1896,-153.03739392472355,7.609389751974655,0.895,0.196
1897,-153.5124846988077,7.805162026091422,0.475,0.196
1898,-153.03739392472355,7.609389751974655,0.475,0.196
1899,-152.8080578068983,7.616609150911421,0.229,0.007
1900,-150.177314339062,7.605080598014738,2.631,0.012
1901,-150.2899603351282,8.52073752774888,0.113,0.916
1902,-149.52299871260502,8.141866730852133,0.767,0.379
1903,-150.94620348310937,7.948762087695894,1.423,0.193
1904,-154.15846945694003,8.560310634756801,3.212,0.612
1905,-155.83893724132253,8.981566508118213,1.68,0.421
1906,-156.616269471713,8.77656410925427,0.777,0.205
1907,-160.15303475040787,7.949909649740026,3.537,0.827
1908,-159.80119986098003,7.9579741829119,0.352,0.008
1909,-157.47913472688202,9.118689764584074,2.322,1.161
1910,-158.71303300957842,7.806581698384583,1.234,1.312
1911,-98.83153551890447,0.14409474058280916,59.881,7.662
1912,-176.29123867883044,179.0299369439435,77.46,178.886
1913,-157.248191638374,7.784079211406045,19.043,171.246
1914,-156.92090129074654,8.589738495546397,0.327,0.806
1915,-156.0031886559865,8.19787676063444,0.918,0.392
1916,-156.3139447082493,8.24761683504286,0.311,0.05
1917,-156.73608829271862,8.982257072734157,0.422,0.735
1918,-156.6142605777688,9.277804888427147,0.122,0.296
1919,-155.77758533933874,9.298971604689303,0.837,0.021
1920,-155.1794202613721,9.409384969818571,0.598,0.11
1921,-155.6146132449385,9.262212289861655,0.435,0.147
1922,-153.56344410435477,8.481645601697917,2.051,0.781
1923,-154.71335719411954,10.016151991519525,1.15,1.535
1924,-154.64768848539111,8.483857501474697,0.066,1.532
1925,-154.8520555680683,8.971336558150986,0.204,0.487
1926,-155.36043126687494,9.553267512801513,0.508,0.582
1927,-155.98208835913724,10.709902783439038,0.622,1.157
1928,-155.12638628702695,10.123025572828752,0.856,0.587
1929,-155.81542781279924,9.505147548253358,0.689,0.618
1930,-153.95250138301304,10.247086233375683,1.863,0.742
1931,-154.78711389047564,10.039428440999046,0.835,0.208
1932,-155.34141868968334,9.644690349892644,0.554,0.395
1933,-153.7646354081047,9.013546172566095,1.577,0.631
1934,-154.75829926976246,8.53002066670859,0.994,0.484
1935,-154.75829926976246,8.53002066670859,0.0,0.0
1936,-155.24863026240212,8.720845512300368,0.49,0.191
1937,-155.9412141955382,9.195850358194239,0.693,0.475
1938,-154.65572658819238,9.299135869841963,1.285,0.103
1939,-154.57492208844906,9.627590412824318,0.081,0.328
1940,-153.838974495167,9.951789316403707,0.736,0.324
1941,-154.4501501226207,10.248813526936875,0.611,0.297
1942,-154.70006449497873,9.368044897808712,0.25,0.881
1943,-153.31065298223484,10.018486162400261,1.389,0.65
1944,-153.35998271288375,9.525569754313771,0.049,0.493
1945,-151.70293296133383,10.33985114638024,1.657,0.814
1946,-153.46611233149625,10.773959012278738,1.763,0.434
1947,-153.94477780523712,10.656935854249781,0.479,0.117
1948,-152.69324231013326,10.02363863142736,1.252,0.633
1949,-150.83276505751115,9.812140582017452,1.86,0.211
1950,-150.55294639225104,9.81132782223461,0.28,0.001
1951,-150.4297453773109,11.628731808148576,0.123,1.817
1952,-150.08743419481303,10.544490386309167,0.342,1.084
1953,-151.63062127292412,11.292027344812931,1.543,0.748
1954,-151.21836980519623,10.410555953993985,0.412,0.881
1955,-151.6310929547838,10.850482232494622,0.413,0.44
1956,-152.2636060902399,10.462889858088296,0.633,0.388
1957,-151.3193560428763,10.537074812473405,0.944,0.074
1958,-151.6911851924591,10.611545993423354,0.372,0.074
1959,-152.41597224504451,11.345504991029498,0.725,0.734
1960,-151.558293099428,10.71806346246486,0.858,0.627
1961,-151.7183046443294,10.834574431719384,0.16,0.117
1962,-151.7183046443294,10.834574431719384,0.0,0.0
1963,-151.15318232107484,10.585017624475249,0.565,0.25
1964,-151.8315712588428,10.938574960371481,0.678,0.354
1965,-151.13120141485345,10.972905085947266,0.7,0.034
1966,-154.38360552191023,11.199309879334056,3.252,0.226
1967,-151.37032881675302,10.132324209791479,3.013,1.067
1968,-151.7224597996373,11.099665092805935,0.352,0.967
1969,-156.35686874203884,11.234564738448714,4.634,0.135
1970,-155.80057229472231,11.530809403311967,0.556,0.296
1971,-156.29636797991418,12.043208929903347,0.496,0.512
1972,-155.69157516294973,11.535562353115735,0.605,0.508
1973,-154.5038555323681,11.690161116954688,1.188,0.155
1974,-153.37441383977873,10.875697272857542,1.129,0.814
1975,-152.8011849343303,9.717503626738104,0.573,1.158
1976,-153.36146321505487,11.025938565446381,0.56,1.308
1977,-153.06470146407605,9.642530709016027,0.297,1.383
1978,-151.8365921610248,9.977141112920444,1.228,0.335
1979,-151.768987366242,9.48329939748068,0.068,0.494
1980,-151.8827609551593,8.828615985690318,0.114,0.655
1981,-151.92172334147517,8.741240476392722,0.039,0.087
1982,-153.02718178172725,8.160374745803498,1.105,0.581
1983,-152.52970628405222,8.004639782758668,0.497,0.156
1984,-152.18614142096249,9.109524433026696,0.344,1.105
1985,-153.85864225854183,9.063113871731462,1.673,0.046
1986,-154.2303886221084,9.944302673266964,0.372,0.881
1987,-155.57717455004473,9.727693111829605,1.347,0.217
1988,-154.87833319407574,9.516040243408169,0.699,0.212
1989,-157.43715016083752,10.328444105586797,2.559,0.812
1990,-155.96702200964984,11.060844200877634,1.47,0.732
1991,-156.41447383541075,10.168362879659556,0.447,0.892
1992,-156.44690004924746,10.136116520141858,0.032,0.032
1993,-155.7739599877058,10.149623154541029,0.673,0.014
1994,-155.40374412943672,9.735375077884251,0.37,0.414
1995,-153.8510455593381,9.209635887708442,1.553,0.526
1996,-154.61359022315804,9.599783429787903,0.763,0.39
1997,-154.91931285237985,10.261927600609058,0.306,0.662
1998,-155.1461497315171,10.45229825792231,0.227,0.19
1999,-155.8544951753191,9.840929273700475,0.708,0.611
2000,-155.71416606882784,9.24728243295826,0.14,0.594
2001,-156.73233063165492,8.519584557912468,1.018,0.728
2002,-157.11441030322175,8.319872164159127,0.382,0.2
2003,-155.33570471631563,7.6650483264366365,1.779,0.655
2004,-154.49244992099077,8.534386718841262,0.843,0.869
2005,-156.50976708066955,8.58426484293562,2.017,0.05
2006,-154.27034255168928,9.273651962246117,2.239,0.689
2007,-155.85682555641634,10.169419837662353,1.586,0.896
2008,-154.02941140899486,9.96982616506342,1.827,0.2
2009,-156.3954503341449,9.86051789277044,2.366,0.109
2010,-156.13662220541653,8.880673549388046,0.259,0.98
