frame,pitch,roll,delta_pitch,delta_roll
3059,-2.6845101460634018,0.31915074078550465,0.223,3.248
3060,-2.7120282486572105,0.3242570399371974,0.028,0.005
3061,-2.6891274201238473,0.2946313985501208,0.023,0.03
3062,-2.697537742983637,0.28741177673770557,0.008,0.007
3063,-2.6481713627502828,0.2640633685288039,0.049,0.023
3064,-2.6100768689743767,0.1850006114793996,0.038,0.079
3065,-2.5970068511433375,0.17883840280937313,0.013,0.006
3066,-2.5681946655309096,0.16590039025264147,0.029,0.013
3067,-2.594474376802347,0.14874324984895032,0.026,0.017
3068,-2.5565033942828146,0.13603640845766454,0.038,0.013
3069,-2.5561127958156757,0.12338359693305768,0.0,0.013
3144,3.044986030042469,2.8062073792856066,5.601,2.683
3145,-2.594428247767348,0.08467025895521339,5.639,2.722
3146,-2.9674570268033,2.963360920509028,0.373,2.879
3147,-2.653569633661723,0.05896480137254116,0.314,2.904
3148,-2.6366147089806886,0.06819623878551143,0.017,0.009
3149,3.008031791126111,2.8478602617584987,5.645,2.78
3150,-2.7757075641959004,0.020575742411609938,5.784,2.827
3151,-2.7673427293423947,0.023109892502078195,0.008,0.003
3152,-2.7691620225961127,0.006349301688314971,0.002,0.017
3153,-2.7599226447207568,0.019595701095951667,0.009,0.013
3154,-2.791951324784187,0.0059772477256683845,0.032,0.014
3155,3.0138894201236437,2.8270018402316057,5.806,2.821
3156,-2.7819287590165986,0.015862867239331856,5.796,2.811
3157,-2.7967332911817375,0.0025988604743197117,0.015,0.013
3158,-2.757558626806133,0.0217290217530609,0.039,0.019
3159,-2.782140311657584,0.009781452114904027,0.025,0.012
3160,3.0253504164215412,2.8240364529727713,5.807,2.814
3161,-2.768733441218857,0.012198161448463564,5.794,2.812
3162,-2.820580861058802,0.0036525898744592593,0.052,0.009
3163,-2.7989332593540435,0.002047060284349167,0.022,0.002
3164,-2.8146809896785587,-0.012632872302255245,0.016,0.015
3165,3.0141214573132715,2.8277554316453464,5.829,2.84
3166,3.022682572518169,2.8581104823164063,0.009,0.03
3167,3.027740218755542,2.855438770988116,0.005,0.003
3168,3.011898836630139,2.847716219855693,0.016,0.008
3169,-2.792025635042389,0.01004728293002038,5.804,2.838
3170,-2.8416309892795764,-0.03002123176516839,0.05,0.04
3171,-2.8451382633249875,-0.03798588379674493,0.004,0.008
3172,-2.8286704367732383,-0.03412693000583284,0.016,0.004
3173,-2.832189471074418,-0.019131627997797704,0.004,0.015
3174,-2.8294499759200264,-0.022713963840778503,0.003,0.004
3175,-2.8306603852760355,-0.02263651922219189,0.001,0.0
3176,-2.8334883223287752,-0.007514265891555144,0.003,0.015
3177,-2.800779669927592,0.00036839374280938085,0.033,0.008
3178,-2.820009808204527,-0.011521143793576506,0.019,0.012
3179,-2.798817403331949,-0.003790727109055665,0.021,0.008
3180,-2.7953171020663863,0.011198561103707523,0.004,0.015
3181,-2.7972759934152136,0.012906279157002253,0.002,0.002
3182,-2.7953171020663863,0.011198561103707523,0.002,0.002
3183,-2.790937213305587,0.010318346215726285,0.004,0.001
3184,-2.8073981114787427,0.014885329199690473,0.016,0.005
3185,-2.7912262631099054,0.01373842289053867,0.016,0.001
3186,-2.8112779602359086,0.005828680995283993,0.02,0.008
3187,-2.784764818042894,0.01311869444220992,0.027,0.007
3188,3.085119270551184,2.9089027764698647,5.87,2.896
3189,-2.753991787390124,0.02263726177179999,5.839,2.886
3190,-2.8036294498456775,0.011511184076765319,0.05,0.011
3191,-2.8452471700414796,0.0037668011375550834,0.042,0.008
3192,-2.828493279769087,0.012757036597168406,0.017,0.009
3193,-2.8639458416618897,-0.0047519814451915535,0.035,0.018
3194,-2.8442757958286955,-0.0017583729294784777,0.02,0.003
3195,-2.8072384213383414,-5.672819344870054e-05,0.037,0.002
3196,-2.820785411877036,0.007082789422447375,0.014,0.007
3197,-2.8228618111028685,0.0034290448753352474,0.002,0.004
3198,-2.815991519194892,0.006187720144454386,0.007,0.003
3199,-2.8271092985010653,0.008606065219458591,0.011,0.002
3200,-2.818471388517604,0.007769319448928054,0.009,0.001
3201,-2.820785411877036,0.007082789422447375,0.002,0.001
3202,-2.829507329931108,0.006495125936569849,0.009,0.001
3203,-2.8072384213383414,-5.672819344870054e-05,0.022,0.007
3204,-2.814789658180922,0.006298773741257946,0.008,0.006
3205,-2.831903869339592,-0.007897193056716996,0.017,0.014
3206,-2.802924343952979,0.011275076112397928,0.029,0.019
3207,-2.817053071171502,0.007986856568412548,0.014,0.003
3208,-2.814789658180922,0.006298773741257946,0.002,0.002
3209,-2.840401765962734,-0.007630617830530882,0.026,0.014
3210,-2.8534028341173925,-0.01773481002950263,0.013,0.01
3211,-2.8534028341173925,-0.01773481002950263,0.0,0.0
3212,-2.8421368435157786,-0.02022360785188535,0.011,0.002
3213,-2.8394234925919104,-0.001529110814672302,0.003,0.019
3214,-2.8178167949749624,0.0035972444104169893,0.022,0.005
3215,-2.820140131486199,-0.0024015226623730393,0.002,0.006
3216,-2.820140131486199,-0.0024015226623730393,0.0,0.0
3217,-2.8266257761119884,0.004141957697836071,0.006,0.007
3218,-2.818316066828966,0.0017998825591552655,0.008,0.002
3219,-2.8266257761119884,0.004141957697836071,0.008,0.002
3220,-2.7689920140433117,0.01825084879826318,0.058,0.014
3221,-2.807185720800654,0.02665603678186092,0.038,0.008
3222,-2.7827377334325933,0.009659149183116588,0.024,0.017
3223,3.11475945859041,2.9155275148345763,5.897,2.906
3224,3.1047686744356082,2.8939393334750454,0.01,0.022
3225,-2.7533319626237582,0.0216001503169804,5.858,2.872
3226,3.120137522232186,2.9003250099079705,5.873,2.879
3227,3.104134798622822,2.885221540861033,0.016,0.015
3228,3.103640675338007,2.900896419702842,0.0,0.016
3229,3.11115051532945,2.885648098470911,0.008,0.015
3230,3.1117216992235637,2.876257102514867,0.001,0.009
3231,3.08985653387626,2.860512387943409,0.022,0.016
3232,3.1078587438426206,2.878456953467767,0.018,0.018
3233,3.1201034964507794,2.8834824681330544,0.012,0.005
3234,3.1135505714440206,2.871548080746758,0.007,0.012
3235,-2.744331014693277,0.03475823603384346,5.858,2.837
3236,3.1177962509269026,2.886490027857805,5.862,2.852
3237,-2.76667173076722,0.01573236236647727,5.884,2.871
3238,-2.7612379783853673,0.029017981856745294,0.005,0.013
3239,-2.7570295621469536,0.019152281310637415,0.004,0.01
3240,-3.1332161443939253,2.902009500683691,0.376,2.883
3241,-2.7487645093755178,0.028884526223822843,0.384,2.873
3242,-2.7487645093755178,0.028884526223822843,0.0,0.0
3243,-2.7487645093755178,0.028884526223822843,0.0,0.0
3244,-2.7381906439572536,0.031278888307233396,0.011,0.002
3245,-2.738749286865897,0.027358119426657234,0.001,0.004
3246,-2.7299628146651265,0.030209049076028095,0.009,0.003
3247,-2.7421624940167533,0.035543312746596854,0.012,0.005
3248,-2.716616397676503,0.048889114162174264,0.026,0.013
3249,-2.7584559720092328,0.019660663639357066,0.042,0.029
3250,-2.7456228537135283,0.04320174250633227,0.013,0.024
3251,-2.7695692296620846,0.035143761395930714,0.024,0.008
3252,-2.748826043283616,0.04882514068302925,0.021,0.014
3253,-2.766944525153862,0.036298523540889145,0.018,0.013
3254,-2.756452604555673,0.04174446449236118,0.01,0.005
3255,-2.773550586293055,0.04646548662513745,0.017,0.005
3256,-2.7657268236743753,0.07223725170860779,0.008,0.026
3257,-2.7431728924679426,0.08119204786189996,0.023,0.009
3258,-2.760272381262094,0.08445059769270137,0.017,0.003
3259,-2.7284078685133584,0.09162287172750233,0.032,0.007
3260,-2.707555021426944,0.11635963004420363,0.021,0.025
3261,-2.7421820527693956,0.11944751101730458,0.035,0.003
3262,-2.739487891676741,0.11271499951216003,0.003,0.007
3263,-2.7392454307161938,0.11590043269960021,0.0,0.003
3264,-2.7005197920492385,0.12630199317558383,0.039,0.01
3265,-2.733474920803042,0.1059298594000712,0.033,0.02
3266,-2.7362847743302923,0.11982687665201522,0.003,0.014
3267,-2.7159072488018015,0.12347813609354638,0.02,0.004
3268,-2.7136319132006297,0.12822130468085263,0.002,0.005
3269,-2.728435895371761,0.10533291325344513,0.015,0.023
3270,-2.739045886461185,0.11375038483467574,0.011,0.008
3271,-2.69723483426424,0.13208548308640047,0.042,0.018
3272,-2.7221150011767223,0.11909819393463257,0.025,0.013
3273,-2.715940669932554,0.11750831797651173,0.006,0.002
3274,-2.6908558049238733,0.11688167452321084,0.025,0.001
3275,-2.700243758534454,0.12895919385606683,0.009,0.012
3276,-2.7104067250435544,0.12545793878513978,0.01,0.004
3277,-2.954382443757745,0.21753091863287843,0.244,0.092
3278,-2.713738918701002,0.1345276444103169,0.241,0.083
3279,-2.7033989057044803,0.12784672538933076,0.01,0.007
3280,-2.745252759510782,0.1286514839819525,0.042,0.001
3281,-2.714731481127845,0.12595633018540758,0.031,0.003
3282,-2.708644284986229,0.1284747100817529,0.006,0.003
3283,-2.704109334005792,0.12674515637626807,0.005,0.002
3284,-2.6858723727560077,0.12706056661306367,0.018,0.0
3285,-2.674240398046493,0.14974080231391526,0.012,0.023
3286,-2.7067345983851645,0.16292836592835638,0.032,0.013
3287,-2.7032587004187776,0.16746617900546007,0.003,0.005
3288,-2.697624604761891,0.17578783063010497,0.006,0.008
3289,-2.7081749904398515,0.18681746373919406,0.011,0.011
3290,-2.6821040894401205,0.2178778373095928,0.026,0.031
3291,-2.7017600391894123,0.20402737316531466,0.02,0.014
3292,-2.6906633030338636,0.2370436324414016,0.011,0.033
3293,-2.710152135926964,0.24329884936266577,0.019,0.006
3294,-2.7040057374509305,0.26237524529062334,0.006,0.019
3295,-2.688022794139018,0.2587168033569684,0.016,0.004
3296,-2.706546420538167,0.25602879905534237,0.019,0.003
3297,-2.6978105140164153,0.25657874457499424,0.009,0.001
3298,-2.726117564447247,0.2691506155603333,0.028,0.013
3299,-2.7144523675328154,0.27865034878219536,0.012,0.009
3300,-2.7106223871368322,0.3143705450740944,0.004,0.036
3301,-2.6839855656538973,0.3274307743837231,0.027,0.013
3302,-2.6603535396886353,0.3285860044331173,0.024,0.001
3303,-2.6761168113117386,0.32481699118365576,0.016,0.004
3304,-2.678051783863595,0.32013667716019534,0.002,0.005
3305,-2.678766564933184,0.32100714719202195,0.001,0.001
3306,-2.6933930486084714,0.3131122577880953,0.015,0.008
3307,-2.6774328966017134,0.32014530001294045,0.016,0.007
3308,-2.6634915699841692,0.32316117923015214,0.014,0.003
3309,-2.7018329245448345,0.3170910469747049,0.038,0.006
3310,-2.6915673671523273,0.3200685205383599,0.01,0.003
3311,-2.684430821733945,0.3355360025428626,0.007,0.015
3312,-2.657267945592459,0.31777547943728585,0.027,0.018
3313,-2.6955640141139723,0.33386705128623784,0.038,0.016
3314,-2.650859908327585,0.31244373363267924,0.045,0.021
3315,-2.670607235081599,0.31514515414821237,0.02,0.003
3316,-2.676193779061219,0.31599879171799344,0.006,0.001
3317,-2.659307877470961,0.3071203552537302,0.017,0.009
3318,-2.661819415451125,0.3188833260153454,0.003,0.012
3319,-2.6851024554253415,0.3046462757260147,0.023,0.014
3320,-2.6995845806953325,0.30509949006714787,0.014,0.0
3321,-2.673635601215878,0.33146458776587595,0.026,0.026
3322,-2.689775468754322,0.3132105244349852,0.016,0.018
3323,-2.7040589956525682,0.32377380479021445,0.014,0.011
3324,-2.704579121324019,0.32752486929580066,0.001,0.004
3325,-2.7032576286595966,0.32052965628169267,0.001,0.007
3326,-2.7068058505472767,0.32489499754045453,0.004,0.004
3327,-2.7010799387726383,0.32290184433479285,0.006,0.002
3328,-2.7086581696148126,0.3188080016287928,0.008,0.004
3329,-2.714286220131781,0.3128279156818613,0.006,0.006
3330,-2.7101300170283014,0.3119052017087971,0.004,0.001
3331,-2.6773256899875792,0.32607818779011793,0.033,0.014
3332,-2.7164811123920574,0.3166029555404894,0.039,0.009
3333,-2.720162716011655,0.31755320491780775,0.004,0.001
3334,-2.703939958893564,0.31016152417947035,0.016,0.007
3335,-2.7101300170283014,0.3119052017087971,0.006,0.002
3336,-2.703939958893564,0.31016152417947035,0.006,0.002
3337,-2.688730466177755,0.31245957075012154,0.015,0.002
3338,-2.714286220131781,0.3128279156818613,0.026,0.0
3339,-2.688730466177755,0.31245957075012154,0.026,0.0
3340,-2.6834097935515686,0.3102502613084001,0.005,0.002
3341,-2.7053720912957924,0.3062819171304108,0.022,0.004
3342,-2.7076797979912333,0.31317348215783253,0.002,0.007
3343,-2.7000704009394583,0.29707093558820075,0.008,0.016
3344,-2.697653870484718,0.29989566506894727,0.002,0.003
3345,-2.677535604053756,0.2966844027066347,0.02,0.003
3346,-2.69273787624,0.2927852416707331,0.015,0.004
3347,-2.6511877517157827,0.30796356191259666,0.042,0.015
3348,-2.646868982594842,0.285314453163495,0.004,0.023
3349,-2.693159289234076,0.2995570620969944,0.046,0.014
3350,-2.6892001868237,0.312816910987942,0.004,0.013
3351,-2.6889524227243387,0.31326255465304553,0.0,0.0
3352,-2.696421211297833,0.3049547660497197,0.007,0.008
3353,-2.6828385905970973,0.31105188336687173,0.014,0.006
3354,-2.693032518036475,0.3140079552387577,0.01,0.003
3355,-2.703953447998698,0.3070109445803264,0.011,0.007
3356,-2.6745414996035803,0.3123621875809323,0.029,0.005
3357,-2.703953447998698,0.3070109445803264,0.029,0.005
3358,-2.7037814288804083,0.3028541505776572,0.0,0.004
3359,-2.6908024898862473,0.3141659760583648,0.013,0.011
3360,-2.678681891526134,0.32058670053069793,0.012,0.006
3361,-2.6962950692282908,0.3184673338871285,0.018,0.002
3362,-2.6723720294822497,0.3185114726266884,0.024,0.0
3363,-2.684219174113598,0.31814143649776916,0.012,0.0
3364,-2.6908324766491396,0.2990907987460241,0.007,0.019
3365,-2.7087629628575476,0.2953640890940404,0.018,0.004
3366,-2.6732563775688996,0.2963214001798374,0.036,0.001
3367,-2.70826044355774,0.27597311441996925,0.035,0.02
3368,-2.6972438748714582,0.24597217940348787,0.011,0.03
3369,-2.738919540963859,0.20555179098310117,0.042,0.04
3370,-2.7585353897125375,0.16909734130045853,0.02,0.036
3371,-2.783686835716408,0.15226467126922058,0.025,0.017
3372,-2.7987485398404615,0.13258755175406306,0.015,0.02
3373,-2.7999995231894546,0.007705579775857529,0.001,0.125
3374,-2.7697300233626634,-0.00012461091944095866,0.03,0.008
3375,-2.7546534938363028,0.0927871477997097,0.015,0.093
3376,-2.7421419021406517,0.011686729796669246,0.013,0.081
3377,-2.7196948788099853,0.07036678258079147,0.022,0.059
3378,-2.7180052153132803,0.003391435192490526,0.002,0.067
3379,-2.7268912093913706,0.11916958559300078,0.009,0.116
3380,-2.742954891311457,0.12068632095912189,0.016,0.002
3381,-2.731189061422105,0.14556596701342722,0.012,0.025
3382,-2.697122488904698,0.10102419833329457,0.034,0.045
3383,-2.7444267253387027,0.16098099515443076,0.047,0.06
3384,-2.7390145369394996,0.11597061563015343,0.005,0.045
3385,-2.7375855393182964,0.15450803706914454,0.001,0.039
3386,-2.7405696317557164,0.17048064343928274,0.003,0.016
3387,-2.71101854299595,0.15397783273809096,0.03,0.017
3388,-2.7029488587115442,0.16875935519740193,0.008,0.015
3389,-2.710539078166145,0.1767699016615214,0.008,0.008
3390,-2.7079198536232063,0.15558464821197387,0.003,0.021
3391,-2.7030590188769366,0.2089232797013137,0.005,0.053
3392,-2.699449533971964,0.2036827721582921,0.004,0.005
3393,-2.691188725817981,0.23505903235483477,0.008,0.031
3394,-2.713738369126739,0.23485440267773805,0.023,0.0
3395,-2.721425754099662,0.23789301385952433,0.008,0.003
3396,-2.690941991816678,0.24106382613425345,0.03,0.003
3397,-2.7207419360848877,0.25417007647386736,0.03,0.013
3398,-2.6960871681555516,0.24637902559504038,0.025,0.008
3399,-2.7321002056944197,0.2487956729199597,0.036,0.002
3400,-2.696058427835286,0.2622848155086117,0.036,0.013
3401,-2.717059157799445,0.2634507882433847,0.021,0.001
3402,-2.6930076331132975,0.2672321804343691,0.024,0.004
3403,-2.7270382771875448,0.2823368266815614,0.034,0.015
3404,-2.711411934219334,0.28354140230658254,0.016,0.001
3405,-2.7176652411189997,0.2631812959786669,0.006,0.02
3406,-2.7076268686211447,0.29219163044004676,0.01,0.029
3407,-2.7194805250070844,0.28771009678415105,0.012,0.004
3408,-2.6968932944663315,0.28294202212847297,0.023,0.005
3409,-2.703091099381317,0.2708196203702937,0.006,0.012
3410,-2.7044744845343907,0.2761840633646824,0.001,0.005
3411,-2.6868790353160277,0.2798838265609528,0.018,0.004
3412,-2.707122765757457,0.2641658761094872,0.02,0.016
3413,-2.693709106883294,0.28139823578313083,0.013,0.017
3414,-2.727732711192311,0.2748890988606465,0.034,0.007
3415,-2.718801699967094,0.2764037101519491,0.009,0.002
3416,-2.7144372320665493,0.2623753361749162,0.004,0.014
3417,-2.7252464116515878,0.2725846274550329,0.011,0.01
3418,-2.7687615729848165,0.2541515625275906,0.044,0.018
3419,-2.71416744733396,0.26866230690415444,0.055,0.015
3420,-2.702188151976679,0.2831334407064026,0.012,0.014
3421,-2.68170229264197,0.26228321518458875,0.02,0.021
3422,-2.681138691355655,0.2543875563580533,0.001,0.008
3423,-2.675124190488066,0.26288362241333907,0.006,0.008
3424,-2.707970499795643,0.25644209385617667,0.033,0.006
3425,-2.696799286301396,0.26629720215152825,0.011,0.01
3426,-2.707970499795643,0.25644209385617667,0.011,0.01
3427,-2.6766838271626376,0.2510117977208213,0.031,0.005
3428,-2.6857100019948303,0.2589420718718559,0.009,0.008
3429,-2.661603996030699,0.25917808615565363,0.024,0.0
3430,-2.672450436107231,0.2545944756706562,0.011,0.005
3431,-2.69773704414546,0.2551715270974404,0.025,0.001
3432,-2.6809131057026607,0.2567488644210071,0.017,0.002
3433,-2.691795664449059,0.26089826775921376,0.011,0.004
3434,-2.6752227183336,0.2701094257228794,0.017,0.009
3435,-2.6851352525224326,0.2597362911741577,0.01,0.01
3436,-2.674927870014855,0.25937167483156187,0.01,0.0
3437,-2.6985636771700166,0.2542145829805465,0.024,0.005
3438,-2.689032558859016,0.2408096576725215,0.01,0.013
3439,-2.7091108552884493,0.22228775247993252,0.02,0.019
3440,-2.698934517245624,0.22333547999988143,0.01,0.001
3441,-2.6887345452377986,0.19596704286384076,0.01,0.027
3442,-2.7136183963846343,0.20634530356756423,0.025,0.01
3443,-2.7044302347776226,0.19998320885030765,0.009,0.006
3444,-2.6887702931096613,0.21389925363654727,0.016,0.014
3445,-2.688847389101458,0.20655590920605144,0.0,0.007
3446,-2.699544809026366,0.2029909786029432,0.011,0.004
3447,-2.683588073174111,0.21931492518462714,0.016,0.016
3448,-2.717977617318277,0.20957093005955074,0.034,0.01
3449,-2.719545132782133,0.20434072796616523,0.002,0.005
3450,-2.714151496687241,0.2106573993663663,0.005,0.006
3451,-2.683588073174111,0.21931492518462714,0.031,0.009
3452,-2.712779863526969,0.21665174337912327,0.029,0.003
3453,-2.7004697268553883,0.21755316177955608,0.012,0.001
3454,-2.714151496687241,0.2106573993663663,0.014,0.007
3455,-2.6645332626701665,0.2247471815426069,0.05,0.014
3456,-2.681000696439097,0.2330093063799743,0.016,0.008
3457,-2.698170824629768,0.23248433277328048,0.017,0.001
3458,-2.7143175101459263,0.22550435419452278,0.016,0.007
3459,-2.684812679519262,0.24499594234194522,0.03,0.019
3460,-2.7032335631741127,0.24776440913914013,0.018,0.003
3461,-2.7124921084068694,0.24176848175136453,0.009,0.006
3462,-2.7319462612784795,0.2423930690160271,0.019,0.001
3463,-2.7287601821345673,0.2315723613824982,0.003,0.011
3464,-2.7308580858709286,0.24442987934187582,0.002,0.013
3465,-2.739175527721155,0.24411099164610217,0.008,0.0
3466,-2.731958451916026,0.24695624675896558,0.007,0.003
3467,-2.7513141761120568,0.19891371671811792,0.019,0.048
3468,-2.7320635599451424,0.18133953681344564,0.019,0.018
3469,-2.7159122142261767,0.18521482567462255,0.016,0.004
3470,-2.7329452784261483,0.17176106816319955,0.017,0.013
3471,-2.723167152717256,0.16331126810735183,0.01,0.008
3472,-2.71719506894924,0.21749921721825494,0.006,0.054
3473,-2.69593021490094,0.23225544458256392,0.021,0.015
3474,-2.709204372196493,0.23335429190197246,0.013,0.001
3475,-2.7042236537526927,0.26291709666432034,0.005,0.03
3476,-2.727423649239732,0.26365872158015574,0.023,0.001
3477,-2.7041332981148383,0.26441031919967056,0.023,0.001
3478,-2.69589840395207,0.26976703959415926,0.008,0.005
3479,-2.71693368080263,0.2664669109910468,0.021,0.003
3480,-2.674202576227829,0.28161883170824475,0.043,0.015
3481,-2.6947032055032767,0.26807299328422385,0.021,0.014
3482,-2.697725341407768,0.2705195200938025,0.003,0.002
3483,-2.711063103102809,0.2787549026600295,0.013,0.008
3484,-2.7000114538718423,0.2705138003981695,0.011,0.008
3485,-2.6914668755463724,0.2757780429421358,0.009,0.005
3486,-2.7086991878471274,0.2738768265895362,0.017,0.002
3487,-2.7000114538718423,0.2705138003981695,0.009,0.003
3488,-2.714964901332674,0.2845232858016247,0.015,0.014
3489,-2.702456111841099,0.26968688145817743,0.013,0.015
3490,-2.695759306194453,0.28273233479076165,0.007,0.013
3491,-2.7271602920724565,0.28195252549508437,0.031,0.001
3492,-2.7061774066932256,0.28259207341489395,0.021,0.001
3493,-2.7121282342126865,0.2839271700510201,0.006,0.001
3494,-2.7117951229927018,0.2801907401719319,0.0,0.004
3495,-2.710265948489834,0.2806221695386472,0.002,0.0
3496,-2.7088257577695023,0.266639553964653,0.001,0.014
3497,-2.7247439755850857,0.26570002698981643,0.016,0.001
3498,-2.731212053070874,0.24594203459884792,0.006,0.02
3499,-2.737804210533509,0.22397921299640797,0.007,0.022
3500,-2.7341492851962528,0.20008526718485348,0.004,0.024
3501,-2.7300715727412412,0.21571246795712165,0.004,0.016
3502,-2.7431425196162422,0.19509026306797345,0.013,0.021
3503,-2.741553816281214,0.20481475546512368,0.002,0.01
3504,-2.727865130015152,0.20420240580562427,0.014,0.001
3505,-2.7355375231052017,0.21004651627369714,0.008,0.006
3506,-2.707215681440595,0.2004607458262195,0.028,0.01
3507,-2.7101407609500843,0.18597916070116033,0.003,0.014
3508,-2.717902845359599,0.2006838011051564,0.008,0.015
3509,-2.7161106702948277,0.20436820921932386,0.002,0.004
3510,-2.751364948527304,0.1978883351607158,0.035,0.006
3511,-2.7312439751698614,0.1837563548058179,0.02,0.014
3512,-2.7216624811495884,0.1889830881688279,0.01,0.005
3513,-2.7604879507133684,0.18793828758009515,0.039,0.001
3514,-2.7185592488869825,0.21048220370545767,0.042,0.023
3515,-2.7185592488869825,0.21048220370545767,0.0,0.0
3516,-2.728364735110109,0.20282565051401943,0.01,0.008
3517,-2.721986947031265,0.2123763293170956,0.006,0.01
3518,-2.7185592488869825,0.21048220370545767,0.003,0.002
3519,-2.7205642003066934,0.2175638501496269,0.002,0.007
3520,-2.711110547048367,0.20998174303565031,0.009,0.008
3521,-2.724008055541566,0.20545665066820967,0.013,0.005
3522,-2.7256773143987356,0.2131218760444216,0.002,0.008
3523,-2.7011431003768442,0.2134693250708055,0.025,0.0
3524,-2.7143394369585505,0.21881124167538665,0.013,0.005
3525,-2.7062236068109207,0.20836295883293962,0.008,0.01
3526,-2.7049544098876064,0.21720754019179989,0.001,0.009
3527,-2.688360828088907,0.21432874240064026,0.017,0.003
3528,-2.67672639404567,0.2207882602837978,0.012,0.006
3529,-2.709912043002154,0.2190350753543513,0.033,0.002
3530,-2.7258072516299214,0.2361480362869714,0.016,0.017
3531,-2.722685979636793,0.23097944671817985,0.003,0.005
3532,-2.720697841396423,0.22760634286444914,0.002,0.003
3533,-2.720697841396423,0.22760634286444914,0.0,0.0
3534,-2.724467103970039,0.22383441829552633,0.004,0.004
3535,-2.7395974932637848,0.23372396471017956,0.015,0.01
3536,-2.6945480656794984,0.23509171630894898,0.045,0.001
3537,-2.707353783388242,0.24267818805397853,0.013,0.008
3538,-2.7326753494231566,0.22985349514441686,0.025,0.013
3539,-2.7133889322169256,0.2492218241679928,0.019,0.019
3540,-2.7268257399167535,0.23314230271538455,0.013,0.016
3541,-2.7096280311062104,0.24837007488252233,0.017,0.015
3542,-2.7228313388082515,0.2493776273077243,0.013,0.001
3543,-2.6952688764120865,0.26401761045937716,0.028,0.015
3544,-2.725097998330743,0.24834847823334028,0.03,0.016
3545,-2.72571937483471,0.2483826368651977,0.001,0.0
3546,-2.7213349052349405,0.24920936558432866,0.004,0.001
3547,-2.739220483936971,0.23855918524406955,0.018,0.011
3548,-2.737692205066828,0.2420063016307313,0.002,0.003
3549,-2.7310601701966433,0.2505221410363414,0.007,0.009
3550,-2.735923965095498,0.2416645687161138,0.005,0.009
3551,-2.709536211740829,0.24373747612432356,0.026,0.002
3552,-2.7123077083026694,0.23617127026038537,0.003,0.008
3553,-2.6980518566896863,0.24382329687596938,0.014,0.008
3554,-2.7011232323828254,0.2428051440421402,0.003,0.001
3555,-2.6864597211287644,0.24896867369874695,0.015,0.006
3556,-2.705062216774254,0.2368807899141542,0.019,0.012
3557,-2.7172703346779916,0.2267044752985462,0.012,0.01
3558,-2.706784503819618,0.23949861907455736,0.01,0.013
3559,-2.6863798363537423,0.2410229249134598,0.02,0.002
3560,-2.685453265016233,0.23349644608966078,0.001,0.008
3561,-2.7041639161726043,0.231657936218157,0.019,0.002
3562,-2.713040944027992,0.22488826799840728,0.009,0.007
3563,-2.7116265708819736,0.2253414362191014,0.001,0.0
3564,-2.710864908889448,0.2405676489127131,0.001,0.015
3565,-2.71398394877942,0.2325229480302905,0.003,0.008
3566,-2.692247623121398,0.22320780789975805,0.022,0.009
3567,-2.7215796455324957,0.23920906782685583,0.029,0.016
3568,-2.7012314958166486,0.2270179390821317,0.02,0.012
3569,-2.70163493889342,0.21600461957072387,0.0,0.011
3570,-2.713040944027992,0.22488826799840728,0.011,0.009
3571,-2.694927448452777,0.2259589543427977,0.018,0.001
3572,-2.706614305788742,0.2350717767618668,0.012,0.009
3573,-2.6896682751752383,0.23396420793748182,0.017,0.001
3574,-2.715829882276792,0.22376133653109412,0.026,0.01
3575,-2.688492529706756,0.24038399565453475,0.027,0.017
3576,-2.7104920734715137,0.2427499862507629,0.022,0.002
3577,-2.7138245138892665,0.2499245956694319,0.003,0.007
3578,-2.694232355394946,0.2390265819251858,0.02,0.011
3579,-2.7150838480813753,0.24379640686466056,0.021,0.005
3580,-2.705559245893847,0.2382974298559805,0.01,0.005
3581,-2.6904934229328723,0.246695085008147,0.015,0.008
3582,-2.6967104166460905,0.24805386286960693,0.006,0.001
3583,-2.6967104166460905,0.24805386286960693,0.0,0.0
3584,-2.6967104166460905,0.24805386286960693,0.0,0.0
3585,-2.6967104166460905,0.24805386286960693,0.0,0.0
3586,-2.7264848578883627,0.2363129999568105,0.03,0.012
3587,-2.7084918861429377,0.24751441574674732,0.018,0.011
3588,-2.7232494855839655,0.2462262299863536,0.015,0.001
3589,-2.7140685104132607,0.2537702662760305,0.009,0.008
3590,-2.7214920055930207,0.2433070165598186,0.007,0.01
3591,-2.7480971324749746,0.2172074994398513,0.027,0.026
3592,-2.708203086063875,0.2154631247176261,0.04,0.002
3593,-2.699170741838979,0.21042733153226728,0.009,0.005
3594,-2.6926145622398234,0.19502572487500092,0.007,0.015
3595,-2.737584599207733,0.1959711484810088,0.045,0.001
3596,-2.706430842808503,0.20412437657818422,0.031,0.008
3597,-2.708070854413273,0.1714362460270627,0.002,0.033
3598,-2.724914945602505,0.15066471119872615,0.017,0.021
3599,-2.7149258466060635,0.1738717279341164,0.01,0.023
3600,-2.6930368823436717,0.1687848537603376,0.022,0.005
3601,-2.6778529867145773,0.15581831629895143,0.015,0.013
3602,-2.6778529867145773,0.15581831629895143,0.0,0.0
3603,-2.686722036371163,0.15618208791133426,0.009,0.0
3604,-2.6626516291504636,0.1411947977838789,0.024,0.015
3605,-2.6933859528853303,0.14603046004752834,0.031,0.005
